,Company,Y
0,002475.SZ,-0.132453480347
1,002470.SZ,0.165168671797
2,600036.SH,-0.0515514837888
3,002146.SZ,-0.00807686382632
4,601988.SH,-0.0712273858728
5,000895.SZ,-0.193812699571
6,600048.SH,-0.0126017267997
7,000718.SZ,0.0999112809297
8,002304.SZ,0.112428582139
9,600031.SH,0.0535609565966
10,601688.SH,0.0809986415245
11,002230.SZ,0.0452208531059
12,000750.SZ,-0.0610538617985
13,601989.SH,0.229093437063
14,601818.SH,0.0375633897259
15,000009.SZ,0.435829493287
16,600446.SH,0.209714044653
17,600583.SH,-0.0256630351223
18,601618.SH,0.437464158766
19,000876.SZ,0.135180235792
20,002252.SZ,0.252697929781
21,601933.SH,0.113544373232
22,002049.SZ,0.292437831364
23,600118.SH,0.166666051133
24,300027.SZ,-0.149110151656
25,600606.SH,0.0820617654626
26,601169.SH,0.0903168233426
27,600804.SH,0.0332936504371
28,300168.SZ,0.372593150855
29,000728.SZ,0.320771368797
30,000983.SZ,0.115200083685
31,002027.SZ,0.212960542546
32,600637.SH,-0.131501358476
33,600522.SH,0.0999932195537
34,601668.SH,0.0716236415245
35,600111.SH,-0.0215947869456
36,600008.SH,0.114588797918
37,601899.SH,0.048335153786
38,600015.SH,-0.0380210133173
39,000783.SZ,0.329202071833
40,600028.SH,-0.108095385917
41,002236.SZ,-0.108480229494
42,002415.SZ,0.0231156780313
43,000625.SZ,-0.0185745292073
44,600535.SH,-0.0590033816749
45,601288.SH,-0.0690013584755
46,000651.SZ,-0.189906195729
47,600074.SH,0.0544794216262
48,600704.SH,0.0472440289783
49,601186.SH,0.0348352751878
50,002174.SZ,-0.201368025142
51,600085.SH,-0.033662288001
52,600703.SH,-0.134392874973
53,600585.SH,-0.0385989709492
54,601390.SH,0.112135005161
55,600309.SH,0.0103143324998
56,600340.SH,-0.129125341085
57,601958.SH,0.087484617792
58,000826.SZ,-0.0886691243765
59,000157.SZ,0.00759783806339
60,601608.SH,0.558153813938
61,601009.SH,0.059527257147
62,000069.SZ,0.0305310124262
63,000402.SZ,0.0501071392483
64,601901.SH,-0.00153745955858
65,002424.SZ,0.490536556216
66,300124.SZ,-0.167060659086
67,601628.SH,0.0107988364562
68,600050.SH,-0.0231169003978
69,000938.SZ,0.132156229073
70,601872.SH,0.300232958868
71,601118.SH,0.237753792079
72,601939.SH,-0.0702768686796
73,601992.SH,0.0636627175175
74,002508.SZ,-0.0711054863727
75,002081.SZ,0.236434323719
76,002074.SZ,1.37937208181
77,600887.SH,0.0700177592346
78,600372.SH,0.0516625171225
79,600383.SH,-0.182082911086
80,601607.SH,0.0632058077667
81,000156.SZ,0.0153954465189
82,601099.SH,0.41087152288
83,600518.SH,-0.0397944417852
84,600196.SH,-0.174720491786
85,002450.SZ,0.236432585813
86,000792.SZ,0.0884167861356
87,601718.SH,0.594689117715
88,600588.SH,0.0547077295448
89,600362.SH,0.0377723845412
90,600100.SH,0.0638875949164
91,601333.SH,0.0772528502787
92,600170.SH,0.0316813792183
93,600009.SH,0.0617713186681
94,600690.SH,-0.061037376535
95,000063.SZ,0.0266442737495
96,600030.SH,0.044056179437
97,000002.SZ,-0.0214646795826
98,600297.SH,0.259766483674
99,600498.SH,0.195029253769
100,600066.SH,-0.00200675756271
101,002352.SZ,0.0478910881583
102,601919.SH,0.224267872294
103,002065.SZ,-0.279601939792
104,603993.SH,-0.015189301738
105,002131.SZ,0.0407963600134
106,600038.SH,0.138967372402
107,601633.SH,0.0705750226887
108,601018.SH,0.36456163365
109,600827.SH,0.0928740793017
110,000060.SZ,-0.00507609848306
111,002673.SZ,0.215635205401
112,000100.SZ,0.0532120173206
113,600705.SH,0.0452255621184
114,300144.SZ,-0.126967966171
115,000768.SZ,0.367977506608
116,002310.SZ,0.0090212989232
117,600886.SH,0.22733794434
118,000623.SZ,0.076635759169
119,002594.SZ,-0.102232038619
120,601398.SH,-0.0897477050309
121,002202.SZ,0.112273215574
122,300315.SZ,-0.245131753293
123,000425.SZ,0.185422088804
124,600000.SH,-0.0540674175401
125,600737.SH,0.261861730987
126,002299.SZ,0.134970701574
127,600519.SH,0.0104178044061
128,600037.SH,0.280525799623
129,600820.SH,0.126177392783
130,600276.SH,-0.0135852518335
131,600900.SH,0.197471826613
132,601600.SH,0.145917996363
133,000959.SZ,0.38309718167
134,000568.SZ,0.0276152381156
135,601727.SH,0.305084007378
136,601111.SH,0.100590332069
137,002292.SZ,-0.172132631404
138,300017.SZ,-0.255016265447
139,000559.SZ,0.160327613616
140,601866.SH,0.375540895046
141,600795.SH,0.057434094912
142,600485.SH,1.13800632784
143,600188.SH,0.15215515122
144,600369.SH,0.10133125955
145,002385.SZ,0.082511380378
146,600649.SH,0.0509821740934
147,601788.SH,0.077774659624
148,002500.SZ,0.141763043297
149,000793.SZ,-0.0531572376557
150,600332.SH,-0.00155299358742
151,601006.SH,0.102250066838
152,600549.SH,0.0520037961636
153,300104.SZ,-0.279790982193
154,601166.SH,-0.0628828772313
155,600739.SH,-0.0664847916487
156,600999.SH,0.0186765774675
157,600157.SH,0.927670239158
158,600068.SH,0.154141712312
159,601117.SH,0.143451560545
160,000001.SZ,-0.108295745955
161,002426.SZ,0.107074624521
162,601669.SH,-0.0301500071242
163,600177.SH,0.0463414824765
164,600682.SH,0.16149669654
165,601998.SH,-0.00208959376966
166,600871.SH,0.595505940795
167,600256.SH,0.123456918256
168,601318.SH,-0.0743920752793
169,300070.SZ,-0.0969550446759
170,600436.SH,-0.0635409322959
171,000917.SZ,-0.0159450542559
172,300059.SZ,0.172682228265
173,600104.SH,0.136539878638
174,600376.SH,0.143797195893
175,600271.SH,0.0754788982943
176,300133.SZ,-0.218826737695
177,600718.SH,0.0367670166802
178,000776.SZ,0.00906346822535
179,002195.SZ,-0.212406504167
180,000977.SZ,0.0234107408006
181,002241.SZ,-0.0981263626981
182,600688.SH,0.0624557565342
183,002466.SZ,0.167195959532
184,002411.SZ,0.159938205487
185,000540.SZ,0.464376871465
186,000627.SZ,0.276965298752
187,002558.SZ,0.335241760791
188,002142.SZ,0.0362903483711
189,600021.SH,0.0781163973814
190,601888.SH,0.0145396972429
191,000738.SZ,0.257589550615
192,002044.SZ,0.454463553805
193,002555.SZ,-0.143814373638
194,000423.SZ,-0.0652332800494
195,002602.SZ,-0.258034100453
196,601555.SH,0.314314828081
197,601800.SH,0.196930014073
198,600547.SH,-0.0555182040773
199,000725.SZ,-0.00625481015207
200,600837.SH,-0.00361909304148
201,000858.SZ,-0.0595546523319
202,300033.SZ,0.624217167803
203,000555.SZ,0.740863642968
204,600893.SH,0.0216659529364
205,300072.SZ,0.225688896525
206,600115.SH,0.191079286686
207,000686.SZ,0.213000879337
208,601877.SH,0.0464222231532
209,600153.SH,0.0465484398274
210,000415.SZ,0.20709938066
211,000333.SZ,-0.102159566247
212,600029.SH,0.180151758056
213,000671.SZ,0.30196485261
214,002007.SZ,-0.0184669221186
215,600061.SH,-0.0843154573954
216,002465.SZ,-0.0279101982546
217,601088.SH,0.00885973645748
218,600352.SH,-0.170470050925
219,600018.SH,0.0938245260682
220,000413.SZ,-0.0554011139768
221,600674.SH,0.390072506328
222,600663.SH,0.00931597288832
223,002024.SZ,0.173383052786
224,600016.SH,-0.126668318054
225,600489.SH,-0.000664782600059
226,000008.SZ,0.791159666442
227,600089.SH,0.0427937846481
228,601377.SH,0.355678128704
229,601328.SH,0.0527091678402
230,600233.SH,0.259978462152
231,600660.SH,0.120877368508
232,000961.SZ,0.240676354562
233,600221.SH,0.0954217184475
234,000538.SZ,-0.149313949134
235,000338.SZ,0.0170148596059
236,600109.SH,0.0441323096258
237,000503.SZ,-0.0278510351997
238,002183.SZ,0.749626312561
239,601601.SH,-0.0152934074052
240,600816.SH,0.384007017706
241,000630.SZ,0.140716070342
242,600019.SH,-0.0724652138972
243,601216.SH,0.154682852051
244,002152.SZ,-0.0569557442864
245,600895.SH,0.148593119452
246,601857.SH,-0.0768565497324
247,600150.SH,0.597523420542
248,002153.SZ,0.236318262209
249,000839.SZ,0.0507437559011
250,000963.SZ,-0.0222513728657
251,601766.SH,0.0579080101599
252,000709.SZ,0.10757774424
253,600685.SH,-0.131501358476
254,600406.SH,0.153564323466
255,600741.SH,0.238252257426
256,002008.SZ,-0.00405220751454
257,600373.SH,-0.00798809223584
258,600482.SH,0.347878384184
259,600010.SH,0.412849715287
260,601336.SH,0.0350098355543
261,002456.SZ,-0.0153123129475
262,600570.SH,0.303186088911
263,600060.SH,0.0727239936371
264,600415.SH,0.223409119329
265,300024.SZ,0.0861807565311
266,600208.SH,0.332282425308
267,300251.SZ,-0.187837387992
